ID,Gender,Ever_Married,Age,Graduated,Profession,Work_Experience,Spending_Score,Family_Size,Segmentation,Specific_food_categories,preferred_activities,Travel_Preferences,Preferred_cuisines,Climate_preference
461681,Male,No,31,Yes,Healthcare,9.0,Low,3.0,D,"seafood,",scuba,",","Chinese,",cold
462820,Male,No,25,No,Entertainment,8.0,Low,9.0,C,spicy,"hiking,",",","Indian,","mild,"
467525,Male,No,20,No,Healthcare,0.0,Low,4.0,D,exotic,tours,"business,",Fusion,"warm,"
465876,Male,No,25,No,Executive,0.0,Low,3.0,A,"seafood,","diving,",adventure,Middle,cold
464199,Male,Yes,25,Yes,Artist,8.0,Low,2.0,A,"food,",tours,adventure,"Western,","hot,"
462746,Male,No,29,No,Entertainment,1.0,Low,3.0,B,spicy,cultural,"business,",Middle,"hot,"
463261,Female,Yes,72,No,Entertainment,7.0,Average,3.0,B,exotic,"diving,","business,",Fusion,"warm,"
467548,Male,Yes,48,Yes,Artist,0.0,High,2.0,B,"vegetarian,",tours,adventure,"Western,","mild,"
460924,Male,No,28,No,Doctor,1.0,Low,5.0,D,dishes,"diving,",adventure,"Eastern,","warm,"
463368,Female,Yes,42,Yes,Artist,3.0,High,3.0,C,"vegetarian,",tours,",",Fusion,"warm,"
459957,Female,Yes,32,Yes,Artist,8.0,Low,3.0,A,dishes,"surfing,","leisure,","Chinese,",cold
459191,Male,Yes,49,Yes,Artist,0.0,Low,1.0,B,dishes,scuba,",","Eastern,","hot,"
462479,Female,Yes,55,Yes,Artist,1.0,Average,2.0,C,"cuisine,","shopping,",adventure,Middle,"mild,"
466570,Female,Yes,40,Yes,Artist,0.0,Average,3.0,A,dishes,"hiking,","leisure,",Middle,cold
459407,Female,No,37,Yes,Doctor,0.0,Low,3.0,A,"vegetarian,","surfing,","business,",Fusion,"hot,"
467331,Male,No,27,No,Healthcare,3.0,Low,4.0,D,spicy,scuba,",",Middle,cold
463377,Female,Yes,32,Yes,Homemaker,4.0,High,2.0,B,"vegetarian,","diving,","business,","Eastern,","mild,"
467456,Male,Yes,36,No,Executive,7.0,High,4.0,A,exotic,"hiking,",adventure,Fusion,"mild,"
464029,Male,No,18,No,Entertainment,1.0,Low,4.0,D,"vegetarian,",cultural,"business,","Indian,","hot,"
466056,Female,No,36,Yes,Artist,1.0,Low,1.0,B,local,"hiking,","leisure,","Indian,","hot,"
465002,Female,Yes,88,Yes,Lawyer,1.0,High,2.0,C,local,"surfing,","business,","Eastern,","mild,"
459961,Male,Yes,51,Yes,Artist,8.0,Low,3.0,A,"seafood,",tours,"business,","Chinese,","warm,"
466109,Male,Yes,51,Yes,Entertainment,1.0,Average,4.0,B,"vegetarian,",cultural,",","Eastern,","hot,"
461543,Male,No,31,No,Artist,3.0,Low,2.0,A,"food,",cultural,adventure,"Eastern,","hot,"
459502,Female,Yes,47,Yes,Artist,1.0,Average,3.0,C,local,"shopping,","business,","Indian,","mild,"
461942,Male,No,29,Yes,Healthcare,0.0,Low,6.0,D,dishes,tours,adventure,Fusion,"hot,"
459872,Male,Yes,68,No,Entertainment,4.0,Average,2.0,A,"cuisine,",scuba,",","Eastern,","warm,"
467040,Male,No,32,Yes,Doctor,0.0,Low,4.0,D,"food,",scuba,"business,","Western,","mild,"
465079,Male,Yes,75,Yes,Lawyer,1.0,Low,1.0,A,"vegetarian,","diving,","leisure,","Western,",cold
467697,Female,No,39,Yes,Healthcare,0.0,Low,1.0,A,"vegetarian,",cultural,"business,",Fusion,"warm,"
466555,Male,No,18,No,Healthcare,1.0,Low,3.0,D,spicy,tours,adventure,"Chinese,","hot,"
463457,Female,Yes,42,Yes,Artist,2.0,Average,2.0,B,"cuisine,","shopping,","business,","Chinese,","hot,"
462653,Male,Yes,48,Yes,Executive,0.0,Average,4.0,A,exotic,tours,"leisure,","Eastern,","hot,"
461390,Female,Yes,70,Yes,Artist,0.0,High,2.0,C,exotic,"hiking,",adventure,Fusion,cold
460217,Male,Yes,45,Yes,Artist,1.0,Average,2.0,B,"food,",scuba,"business,","Chinese,",cold
463684,Female,No,29,Yes,Healthcare,0.0,Low,4.0,A,"cuisine,",cultural,"business,","Eastern,","mild,"
463764,Male,Yes,50,Yes,Entertainment,1.0,Average,3.0,C,exotic,"diving,",adventure,"Indian,",cold
465310,Female,No,22,No,Healthcare,0.0,Low,6.0,D,"food,","shopping,",adventure,"Indian,",cold
462489,Male,Yes,46,Yes,Artist,0.0,Low,2.0,C,exotic,"diving,",adventure,"Indian,","mild,"
459737,Female,Yes,81,Yes,Lawyer,8.0,High,2.0,C,local,"surfing,",adventure,"Chinese,","warm,"
465357,Female,Yes,49,Yes,Artist,1.0,Average,3.0,C,"food,","diving,",adventure,Middle,"warm,"
461747,Male,Yes,66,Yes,Artist,1.0,High,2.0,B,"vegetarian,","shopping,","leisure,","Western,","warm,"
464323,Female,No,29,Yes,Artist,12.0,Low,1.0,A,dishes,cultural,",","Eastern,",cold
467248,Female,Yes,86,Yes,Lawyer,0.0,High,2.0,C,spicy,"shopping,","leisure,",Fusion,cold
463265,Male,Yes,70,Yes,Artist,1.0,Average,3.0,C,dishes,tours,"leisure,","Western,","mild,"
459946,Female,Yes,36,Yes,Artist,1.0,Average,2.0,B,"cuisine,","surfing,","leisure,","Indian,","mild,"
463161,Male,No,35,Yes,Artist,1.0,Low,2.0,A,local,scuba,"leisure,","Western,","mild,"
460790,Female,Yes,42,Yes,Artist,0.0,High,2.0,C,local,scuba,",",Middle,"mild,"
460864,Female,No,20,No,Artist,0.0,Low,3.0,D,local,"surfing,","leisure,","Chinese,","mild,"
461039,Female,Yes,27,No,Engineer,1.0,Average,9.0,D,"vegetarian,","shopping,",adventure,"Western,","warm,"
460299,Male,Yes,56,Yes,Artist,4.0,Low,1.0,B,"vegetarian,","hiking,","business,","Western,","mild,"
462378,Male,Yes,67,No,Artist,1.0,Low,1.0,B,dishes,"hiking,","leisure,",Fusion,cold
463081,Female,Yes,51,Yes,Artist,0.0,Low,1.0,B,"food,",tours,"business,",Fusion,"mild,"
460923,Male,Yes,49,Yes,Artist,1.0,Average,3.0,C,spicy,"shopping,",",","Eastern,","hot,"
462120,Male,Yes,51,No,Artist,1.0,Low,3.0,A,dishes,scuba,",","Chinese,","hot,"
463980,Female,No,26,Yes,Artist,1.0,Low,9.0,C,spicy,"surfing,",adventure,Middle,"warm,"
466695,Female,Yes,31,Yes,Entertainment,1.0,Low,1.0,A,exotic,"diving,",",","Chinese,","mild,"
465833,Male,Yes,43,No,Executive,1.0,High,3.0,A,"seafood,","diving,",",","Eastern,","mild,"
467490,Male,Yes,59,No,Executive,7.0,Average,5.0,B,"cuisine,","hiking,","business,","Indian,","mild,"
459765,Female,No,35,Yes,Engineer,4.0,Low,1.0,A,dishes,"surfing,",adventure,"Eastern,","mild,"
464561,Female,No,48,Yes,Entertainment,9.0,Low,2.0,A,exotic,"shopping,",adventure,"Eastern,","hot,"
459409,Female,Yes,88,Yes,Lawyer,1.0,High,2.0,B,dishes,tours,"leisure,","Indian,","warm,"
462864,Female,No,30,Yes,Healthcare,12.0,Low,6.0,D,spicy,"hiking,","leisure,","Chinese,","warm,"
461009,Female,No,22,No,Healthcare,6.0,Low,3.0,D,"seafood,",cultural,"business,",Fusion,"mild,"
459117,Male,Yes,66,Yes,Artist,1.0,High,2.0,C,local,tours,"leisure,","Indian,","warm,"
464131,Female,Yes,81,No,Engineer,0.0,High,2.0,B,dishes,"shopping,",",",Fusion,"hot,"
464079,Female,Yes,36,No,Doctor,14.0,Average,2.0,A,"food,",scuba,"business,",Middle,"warm,"
465375,Female,No,50,Yes,Engineer,1.0,Low,1.0,B,exotic,cultural,adventure,Fusion,cold
461637,Male,Yes,51,Yes,Artist,1.0,Low,2.0,B,"food,","surfing,",adventure,"Chinese,",cold
459252,Male,Yes,66,Yes,Lawyer,0.0,High,3.0,A,local,"diving,","business,","Chinese,","mild,"
461438,Female,Yes,39,Yes,Engineer,8.0,Average,2.0,C,"cuisine,",tours,"business,","Western,",cold
463956,Female,No,28,No,Entertainment,0.0,Low,5.0,D,spicy,"shopping,","leisure,","Eastern,","mild,"
459892,Female,Yes,50,Yes,Artist,1.0,Low,1.0,A,dishes,"shopping,",",","Chinese,","mild,"
463148,Male,Yes,60,Yes,Marketing,1.0,High,5.0,C,exotic,scuba,"business,","Eastern,","warm,"
460862,Male,Yes,52,No,Entertainment,1.0,Average,4.0,B,"cuisine,","surfing,","leisure,","Eastern,","hot,"
460382,Male,Yes,32,No,Marketing,4.0,Low,3.0,D,"seafood,","diving,","leisure,","Western,","hot,"
461650,Female,Yes,42,Yes,Doctor,0.0,Low,1.0,B,local,tours,"business,","Eastern,","warm,"
467501,Male,No,48,Yes,Entertainment,1.0,Low,2.0,D,exotic,"hiking,",",","Eastern,","hot,"
467319,Male,No,26,Yes,Homemaker,8.0,Low,2.0,A,"cuisine,","surfing,",",","Chinese,",cold
459604,Female,No,21,No,Healthcare,0.0,Low,7.0,D,local,tours,",","Western,","warm,"
463554,Female,No,53,No,Artist,7.0,Low,1.0,C,spicy,"surfing,","business,","Western,",cold
467652,Male,No,32,Yes,Doctor,0.0,Low,3.0,D,exotic,tours,",",Fusion,cold
465298,Female,Yes,56,Yes,Doctor,1.0,Average,2.0,C,"cuisine,","shopping,","business,","Indian,",cold
462494,Female,No,36,Yes,Artist,8.0,Low,4.0,D,spicy,tours,",","Eastern,","hot,"
467344,Male,Yes,83,Yes,Lawyer,0.0,Low,2.0,B,"cuisine,",tours,",","Indian,","warm,"
463442,Male,Yes,42,Yes,Executive,1.0,Low,2.0,D,"cuisine,","surfing,","leisure,",Fusion,"warm,"
464360,Male,Yes,62,Yes,Executive,0.0,High,2.0,B,spicy,tours,adventure,"Western,","warm,"
462505,Male,Yes,40,No,Executive,0.0,Low,4.0,D,exotic,"shopping,","leisure,","Eastern,","mild,"
459914,Male,No,38,Yes,Artist,2.0,Low,1.0,D,local,scuba,"leisure,","Chinese,","hot,"
461255,Male,No,18,No,Healthcare,1.0,Low,5.0,D,dishes,cultural,adventure,"Eastern,",cold
462360,Female,Yes,62,Yes,Artist,3.0,Low,2.0,C,"vegetarian,","surfing,","leisure,",Middle,"hot,"
466571,Male,No,23,No,Healthcare,1.0,Low,4.0,D,"cuisine,","diving,",",",Fusion,"hot,"
464575,Male,No,42,Yes,Artist,8.0,Low,1.0,A,spicy,"shopping,","leisure,","Chinese,","hot,"
465650,Female,No,32,No,Marketing,0.0,Low,4.0,A,"food,",tours,"leisure,",Fusion,"warm,"
464640,Female,No,28,No,Marketing,0.0,Low,5.0,A,dishes,"diving,","leisure,","Eastern,","mild,"
465216,Male,Yes,35,Yes,Executive,8.0,High,4.0,C,"cuisine,",cultural,"business,","Eastern,","hot,"
463927,Female,No,53,Yes,Engineer,1.0,Low,2.0,A,"food,",cultural,"business,","Western,","mild,"
460265,Male,Yes,52,Yes,Executive,1.0,High,4.0,B,dishes,"hiking,","business,","Western,","hot,"
464178,Male,No,29,Yes,Doctor,3.0,Low,3.0,A,spicy,"diving,",",",Fusion,cold
461586,Male,No,36,Yes,Artist,6.0,Low,3.0,B,"cuisine,",tours,",","Eastern,",cold
461764,Female,No,41,Yes,Artist,0.0,Low,1.0,A,local,cultural,"leisure,","Eastern,",cold
459297,Male,Yes,72,Yes,Executive,0.0,High,4.0,C,"vegetarian,","shopping,",adventure,"Chinese,","warm,"
459548,Female,Yes,50,Yes,Engineer,1.0,Low,2.0,A,"cuisine,",cultural,adventure,"Indian,",cold
463452,Female,Yes,79,Yes,Lawyer,0.0,High,2.0,C,"seafood,","shopping,",",",Fusion,"hot,"
467767,Female,No,23,No,Marketing,4.0,Low,4.0,D,"food,","surfing,","business,","Western,","mild,"
465927,Female,No,25,Yes,Healthcare,0.0,Low,1.0,D,spicy,scuba,"leisure,","Eastern,","warm,"
465857,Female,No,40,Yes,Doctor,1.0,Low,1.0,B,dishes,scuba,adventure,"Eastern,",cold
460581,Male,Yes,27,Yes,Healthcare,2.0,Average,2.0,A,"cuisine,","hiking,","leisure,","Eastern,",cold
459501,Female,Yes,62,Yes,Artist,4.0,Average,7.0,A,"seafood,","shopping,","business,",Middle,"warm,"
466670,Male,Yes,29,Yes,Healthcare,2.0,Average,2.0,B,"food,","hiking,","business,","Chinese,","mild,"
460678,Female,No,31,No,Doctor,6.0,Low,2.0,A,dishes,"hiking,","business,","Chinese,",cold
460230,Male,No,28,Yes,Healthcare,1.0,Low,4.0,C,dishes,tours,"leisure,","Indian,","hot,"
463653,Female,No,26,Yes,Artist,1.0,Low,5.0,A,dishes,"diving,","leisure,","Eastern,",cold
463726,Female,No,33,No,Healthcare,1.0,Low,3.0,B,local,"shopping,","business,",Fusion,"hot,"
467249,Female,No,43,Yes,Marketing,1.0,Low,1.0,D,exotic,"surfing,","business,",Fusion,"warm,"
465533,Female,Yes,50,Yes,Entertainment,0.0,Average,4.0,B,local,scuba,",","Western,","hot,"
462297,Female,No,29,Yes,Artist,14.0,Low,2.0,B,"food,",cultural,"leisure,",Middle,"mild,"
460596,Male,No,29,No,Engineer,0.0,Low,5.0,A,exotic,"hiking,","business,",Fusion,cold
467709,Female,Yes,37,Yes,Artist,5.0,Low,2.0,D,"cuisine,","hiking,","leisure,","Eastern,",cold
467413,Female,Yes,75,Yes,Lawyer,2.0,High,4.0,B,"cuisine,","surfing,","business,","Indian,","mild,"
464672,Male,No,19,No,Entertainment,0.0,Low,6.0,A,"vegetarian,","shopping,",adventure,"Western,","mild,"
465807,Female,No,42,Yes,Artist,1.0,Low,1.0,B,dishes,tours,"leisure,",Middle,"warm,"
466529,Female,Yes,28,Yes,Doctor,0.0,Average,2.0,A,exotic,"hiking,",adventure,Fusion,"hot,"
464434,Male,Yes,45,Yes,Artist,0.0,Average,4.0,B,"cuisine,",tours,adventure,Middle,cold
464802,Male,No,40,No,Entertainment,1.0,Low,1.0,A,"cuisine,","diving,",adventure,Middle,"mild,"
467643,Male,No,42,Yes,Artist,12.0,Low,1.0,A,local,cultural,adventure,Fusion,"hot,"
461977,Female,No,49,Yes,Artist,3.0,Low,1.0,C,local,"hiking,",",","Eastern,","hot,"
464520,Male,Yes,46,No,Entertainment,8.0,Low,2.0,D,local,scuba,adventure,"Eastern,","hot,"
464484,Male,Yes,29,Yes,Artist,1.0,Average,3.0,B,"seafood,","hiking,","business,",Fusion,"hot,"
465391,Female,Yes,72,Yes,Lawyer,0.0,High,2.0,A,"food,","hiking,","leisure,","Indian,",cold
460611,Male,No,26,Yes,Healthcare,0.0,Low,3.0,C,local,cultural,adventure,"Chinese,",cold
466159,Female,Yes,50,Yes,Engineer,2.0,Average,3.0,C,"seafood,","surfing,",adventure,"Eastern,","hot,"
463623,Male,No,33,Yes,Doctor,0.0,Low,3.0,C,local,"shopping,",adventure,Middle,"mild,"
463594,Female,Yes,35,Yes,Artist,7.0,Average,2.0,C,spicy,"shopping,",adventure,Fusion,"warm,"
465118,Female,Yes,51,Yes,Artist,1.0,Average,6.0,C,"food,",scuba,"leisure,","Western,","mild,"
460761,Male,Yes,52,Yes,Entertainment,0.0,Average,6.0,C,"cuisine,","diving,",",",Middle,"mild,"
459132,Male,No,20,No,Entertainment,5.0,Low,2.0,D,local,"shopping,","leisure,","Chinese,","mild,"
461265,Male,No,33,No,Marketing,1.0,Low,6.0,D,"seafood,","diving,",adventure,Fusion,"mild,"
463446,Male,Yes,58,Yes,Artist,0.0,Average,3.0,C,"cuisine,","surfing,","leisure,","Eastern,","mild,"
460591,Female,Yes,38,Yes,Doctor,1.0,Low,4.0,A,"seafood,","hiking,","leisure,",Middle,"hot,"
464139,Female,No,27,No,Healthcare,14.0,Low,1.0,D,spicy,cultural,adventure,"Western,","hot,"
466433,Male,Yes,43,Yes,Entertainment,8.0,Low,2.0,B,local,"diving,",",","Eastern,","mild,"
459023,Female,No,18,No,Healthcare,0.0,Low,5.0,D,local,"hiking,","leisure,","Eastern,","mild,"
466476,Female,No,29,No,Healthcare,0.0,Low,3.0,D,"food,","shopping,",adventure,"Chinese,","mild,"
460090,Male,Yes,86,No,Lawyer,2.0,Average,2.0,A,"food,","shopping,",adventure,Fusion,"warm,"
461016,Male,No,32,No,Healthcare,7.0,Low,5.0,D,spicy,scuba,"leisure,","Indian,",cold
464630,Female,Yes,52,No,Engineer,0.0,Low,6.0,A,dishes,"surfing,","leisure,","Chinese,","mild,"
462464,Male,Yes,53,Yes,Artist,1.0,Average,4.0,C,"seafood,","diving,",",",Fusion,"hot,"
459026,Male,No,29,No,Healthcare,9.0,Low,3.0,D,exotic,cultural,"leisure,",Fusion,"warm,"
464376,Male,Yes,58,Yes,Artist,2.0,Low,1.0,A,"food,","shopping,",adventure,"Eastern,","warm,"
467478,Female,Yes,39,Yes,Artist,0.0,Average,4.0,C,"food,","diving,",",","Western,","warm,"
463094,Male,Yes,40,Yes,Engineer,12.0,Average,3.0,A,spicy,"surfing,",",","Indian,","mild,"
463257,Female,No,23,No,Healthcare,3.0,Low,5.0,D,exotic,"surfing,",adventure,"Chinese,","hot,"
465060,Female,Yes,79,Yes,Lawyer,14.0,High,3.0,C,exotic,"surfing,",adventure,"Indian,","hot,"
461696,Female,Yes,70,Yes,Lawyer,0.0,High,2.0,B,"seafood,","hiking,","business,","Chinese,",cold
466130,Female,No,27,No,Artist,0.0,Low,6.0,D,"seafood,","hiking,",adventure,Fusion,cold
460498,Male,Yes,47,No,Executive,1.0,High,2.0,B,exotic,scuba,",","Chinese,","hot,"
459248,Male,Yes,58,Yes,Executive,3.0,Average,4.0,B,dishes,"surfing,",adventure,"Eastern,","warm,"
462620,Male,Yes,40,No,Engineer,6.0,Average,5.0,D,"vegetarian,","hiking,",adventure,"Eastern,","hot,"
462657,Male,Yes,35,Yes,Executive,1.0,Average,2.0,A,dishes,tours,"business,","Indian,",cold
467822,Male,Yes,31,Yes,Healthcare,0.0,Low,2.0,C,spicy,scuba,"leisure,","Western,",cold
460876,Female,Yes,43,Yes,Artist,1.0,High,4.0,C,"cuisine,",scuba,",","Eastern,","mild,"
461395,Male,No,21,No,Doctor,4.0,Low,3.0,D,"vegetarian,",tours,"leisure,",Fusion,"hot,"
460731,Female,No,29,Yes,Artist,1.0,Low,3.0,C,"vegetarian,",tours,",","Eastern,","mild,"
463582,Female,No,18,No,Healthcare,1.0,Low,3.0,D,spicy,"diving,",",","Eastern,","warm,"
461423,Male,No,28,Yes,Artist,0.0,Low,3.0,B,"seafood,","hiking,",adventure,"Eastern,","hot,"
460879,Female,No,27,Yes,Healthcare,0.0,Low,4.0,C,"food,","shopping,","business,","Chinese,","hot,"
467376,Female,Yes,47,Yes,Doctor,8.0,Average,2.0,C,"seafood,","hiking,",adventure,"Eastern,","hot,"
463701,Male,Yes,52,Yes,Marketing,1.0,High,4.0,C,spicy,scuba,"leisure,","Chinese,","hot,"
466667,Female,No,42,No,Marketing,5.0,Low,2.0,D,spicy,"shopping,","business,","Eastern,","mild,"
464345,Female,Yes,57,Yes,Artist,2.0,High,3.0,C,spicy,tours,",",Middle,"warm,"
467889,Male,Yes,61,Yes,Executive,0.0,High,2.0,C,"seafood,","shopping,","business,","Western,","hot,"
461709,Male,No,33,Yes,Artist,0.0,Low,3.0,C,dishes,tours,",","Western,",cold
463515,Female,Yes,41,Yes,Artist,11.0,Average,4.0,C,"vegetarian,","diving,","business,","Chinese,","warm,"
460080,Female,No,39,Yes,Doctor,9.0,Low,3.0,A,"cuisine,",scuba,"business,",Fusion,"mild,"
460375,Male,No,40,Yes,Doctor,4.0,Low,2.0,C,"food,","surfing,",",","Indian,",cold
466364,Female,Yes,52,Yes,Artist,1.0,Low,3.0,C,dishes,"diving,","leisure,","Chinese,","warm,"
460896,Male,No,43,Yes,Artist,0.0,Low,1.0,A,"cuisine,",tours,"business,","Eastern,",cold
460702,Female,No,51,Yes,Artist,0.0,Low,1.0,B,exotic,"shopping,",adventure,"Indian,","warm,"
466001,Female,Yes,36,Yes,Entertainment,6.0,Low,2.0,B,dishes,"diving,","business,","Indian,","warm,"
465738,Male,Yes,38,Yes,Entertainment,8.0,Low,2.0,B,spicy,"hiking,",",",Middle,"warm,"
460804,Female,No,30,Yes,Artist,0.0,Low,5.0,A,"vegetarian,","diving,","business,","Eastern,",cold
464426,Male,No,39,Yes,Marketing,1.0,Low,4.0,D,"seafood,",tours,"business,","Chinese,","hot,"
465880,Female,No,46,Yes,Entertainment,1.0,Low,2.0,A,local,cultural,",",Fusion,"warm,"
461342,Male,Yes,43,No,Executive,3.0,High,4.0,B,"seafood,",scuba,"business,","Chinese,",cold
459078,Male,Yes,70,Yes,Lawyer,0.0,High,2.0,B,"food,","diving,",",",Fusion,"warm,"
460396,Female,Yes,41,Yes,Entertainment,9.0,Low,1.0,D,"food,",cultural,"leisure,","Chinese,","mild,"
461098,Female,Yes,39,Yes,Engineer,1.0,Low,1.0,A,"vegetarian,",tours,",","Indian,","mild,"
463076,Female,No,51,Yes,Artist,0.0,Low,2.0,C,exotic,cultural,"business,","Western,","warm,"
460976,Male,No,20,No,Healthcare,1.0,Low,4.0,D,dishes,tours,"business,",Fusion,"hot,"
460399,Male,No,26,Yes,Marketing,10.0,Low,1.0,D,exotic,"hiking,","business,","Chinese,","mild,"
460449,Male,No,31,No,Marketing,4.0,Low,1.0,D,dishes,"surfing,",adventure,Middle,"warm,"
463807,Female,No,33,Yes,Healthcare,0.0,Low,3.0,B,spicy,"diving,",adventure,"Chinese,","mild,"
463263,Female,Yes,70,Yes,Engineer,0.0,High,2.0,B,exotic,"hiking,","leisure,",Fusion,cold
462608,Female,No,71,No,Engineer,1.0,Low,1.0,A,dishes,scuba,"business,","Eastern,",cold
465495,Male,Yes,29,Yes,Engineer,5.0,Low,2.0,A,"vegetarian,",tours,"leisure,","Chinese,","warm,"
461244,Female,No,41,No,Marketing,1.0,Low,1.0,D,"food,","shopping,",adventure,"Western,","mild,"
459173,Male,Yes,55,Yes,Artist,1.0,Average,2.0,C,"seafood,","shopping,",adventure,Fusion,cold
465795,Male,No,29,No,Entertainment,1.0,Low,4.0,C,"seafood,",cultural,"business,",Middle,"mild,"
467345,Male,Yes,76,Yes,Lawyer,1.0,Low,1.0,A,"seafood,",scuba,",","Western,",cold
462220,Female,No,18,No,Healthcare,7.0,Low,3.0,D,"seafood,",scuba,"business,",Middle,"mild,"
465737,Female,Yes,49,Yes,Engineer,6.0,Low,3.0,D,dishes,"hiking,",",",Middle,"mild,"
459423,Male,No,19,No,Healthcare,9.0,Low,5.0,D,"cuisine,","surfing,","leisure,","Indian,","warm,"
464445,Male,Yes,81,Yes,Executive,1.0,High,3.0,C,"vegetarian,","shopping,","leisure,","Eastern,","mild,"
461378,Female,No,35,Yes,Artist,9.0,Low,1.0,B,spicy,"hiking,","leisure,","Eastern,",cold
462286,Male,Yes,59,No,Doctor,0.0,Average,2.0,B,spicy,"shopping,","leisure,","Eastern,","warm,"
463678,Female,No,32,No,Healthcare,1.0,Low,5.0,B,local,scuba,adventure,"Western,","mild,"
465714,Female,Yes,63,Yes,Artist,1.0,Low,1.0,C,spicy,"hiking,","leisure,","Western,","warm,"
466312,Female,No,21,No,Healthcare,0.0,Low,3.0,D,local,"diving,",adventure,Fusion,"hot,"
459697,Female,Yes,77,No,Lawyer,0.0,High,3.0,A,spicy,"surfing,",",","Eastern,","warm,"
460057,Male,No,36,Yes,Artist,2.0,Low,1.0,C,"vegetarian,","diving,",",",Middle,cold
464960,Female,No,22,No,Healthcare,0.0,Low,5.0,D,"cuisine,","hiking,",adventure,"Western,","warm,"
459064,Male,Yes,26,No,Executive,5.0,High,4.0,D,"vegetarian,",cultural,"business,",Middle,cold
461277,Male,Yes,82,Yes,Lawyer,7.0,Low,1.0,A,spicy,scuba,",",Middle,"hot,"
463403,Male,No,18,No,Healthcare,2.0,Low,4.0,D,"vegetarian,",cultural,"leisure,",Fusion,"warm,"
463863,Male,Yes,35,Yes,Artist,0.0,Average,2.0,C,"vegetarian,","hiking,","business,","Chinese,","hot,"
467064,Male,Yes,36,No,Doctor,0.0,Average,2.0,A,"food,","diving,","business,","Eastern,","hot,"
467856,Male,Yes,59,Yes,Artist,1.0,Low,2.0,A,dishes,"hiking,","business,",Fusion,"mild,"
462251,Male,Yes,61,No,Artist,0.0,Average,2.0,C,dishes,"hiking,",adventure,Middle,cold
465372,Female,No,37,Yes,Entertainment,0.0,Low,1.0,A,spicy,"surfing,",adventure,Fusion,"mild,"
463970,Female,No,25,No,Healthcare,1.0,Low,5.0,B,exotic,"hiking,",adventure,Middle,"hot,"
463547,Female,No,28,No,Healthcare,0.0,Low,4.0,B,"food,",tours,",",Fusion,"hot,"
460785,Male,No,29,Yes,Healthcare,0.0,Low,4.0,B,spicy,"surfing,","business,",Middle,cold
461788,Female,Yes,86,Yes,Lawyer,1.0,High,2.0,C,exotic,tours,adventure,Middle,cold
461617,Male,No,45,Yes,Artist,0.0,Low,2.0,A,"seafood,",tours,"business,","Chinese,","mild,"
460661,Female,No,33,No,Homemaker,9.0,Low,1.0,D,exotic,scuba,"leisure,",Fusion,"warm,"
461568,Male,Yes,59,Yes,Artist,1.0,Average,3.0,C,"seafood,","hiking,","business,","Western,","hot,"
466615,Female,No,20,No,Healthcare,3.0,Low,3.0,D,dishes,"shopping,",adventure,"Indian,","warm,"
462109,Male,Yes,75,No,Lawyer,0.0,Low,1.0,D,"cuisine,","shopping,","business,",Fusion,"warm,"
462766,Female,No,32,No,Homemaker,8.0,Low,1.0,D,"vegetarian,","shopping,","leisure,","Western,","mild,"
459690,Female,No,43,Yes,Artist,1.0,Low,1.0,A,dishes,"surfing,",adventure,Fusion,"warm,"
459347,Male,Yes,69,Yes,Lawyer,1.0,Low,1.0,B,"seafood,",cultural,"business,","Western,","hot,"
465766,Male,Yes,38,No,Entertainment,1.0,Low,3.0,A,"food,",tours,",","Eastern,",cold
467575,Female,No,29,No,Engineer,1.0,Low,4.0,C,"food,","shopping,","business,","Indian,",cold
459774,Male,Yes,56,Yes,Artist,0.0,Low,1.0,D,exotic,"shopping,",adventure,"Indian,",cold
464932,Male,Yes,53,Yes,Executive,9.0,Low,1.0,D,"vegetarian,",tours,adventure,"Eastern,",cold
461814,Female,No,37,Yes,Artist,1.0,Low,1.0,A,"cuisine,","shopping,","business,","Indian,","mild,"
463428,Male,Yes,28,No,Executive,1.0,High,5.0,A,"seafood,",scuba,adventure,"Western,","hot,"
464451,Female,Yes,74,Yes,Artist,0.0,Average,2.0,B,spicy,"diving,","leisure,","Indian,","hot,"
464043,Male,Yes,51,Yes,Entertainment,1.0,Average,4.0,C,"cuisine,",scuba,"leisure,","Indian,","mild,"
461784,Female,Yes,88,Yes,Lawyer,0.0,Low,1.0,D,dishes,"hiking,",adventure,Fusion,"mild,"
463389,Female,Yes,50,Yes,Artist,0.0,Average,2.0,C,"vegetarian,","surfing,",",","Western,","hot,"
462233,Male,No,19,No,Healthcare,1.0,Low,7.0,D,"food,","surfing,",adventure,"Eastern,","hot,"
465121,Female,No,32,Yes,Artist,6.0,Low,1.0,B,"cuisine,","diving,",adventure,Fusion,"hot,"
466168,Female,Yes,45,Yes,Executive,1.0,High,3.0,B,"vegetarian,","shopping,","leisure,","Indian,","hot,"
